"ID_COLONNE","ID_POINT_TRI","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"VE0874","VE_TRI025","verre","4.0",""," ","Rue de la Garouère","Garouère","440215","44120","Vertou","Centre-bourg Ouest","Loire, Sèvre et Vignoble","[ 47.174096453686 , -1.49035147105224]"
"VE0875","VE_TRI026","verre","4.0",""," ","Rue du Pont de l'Arche","Pont","440215","44120","Vertou","Centre-bourg Ouest","Loire, Sèvre et Vignoble","[ 47.1700105326188 , -1.47970825770036]"
"VE0876","VE_TRI027","verre","4.0",""," ","Rue Sèvre et Maine","Sèvre","440215","44120","Vertou","Centre-bourg Est","Loire, Sèvre et Vignoble","[ 47.1648135892676 , -1.46909067858404]"
"VE0877","VE_TRI028","verre","4.0",""," ","Rue Alexandre Arnaud","Arnaud","440215","44120","Vertou","Centre-bourg Ouest","Loire, Sèvre et Vignoble","[ 47.1647932397055 , -1.47385656476689]"
"VE0878","VE_TRI029","verre","4.0",""," ","Rue Robert Mankel","Mankel","440215","44120","Vertou","Portillon - La grande Noë","Loire, Sèvre et Vignoble","[ 47.161837728904 , -1.47302301034168]"
"VE0879","VE_TRI030","verre","4.0",""," ","Route de la Ville Bachelier","Ville","440215","44120","Vertou","Portillon - La grande Noë","Loire, Sèvre et Vignoble","[ 47.1589412698801 , -1.468561533244]"
"VE0880","VE_TRI031","verre","4.0","portillon (parking)"," ","Route des Pégers","Pégers","440215","44120","Vertou","La Forêt","Loire, Sèvre et Vignoble","[ 47.1498077057057 , -1.46845584085949]"
"VE0881","VE_TRI008","verre","4.0",""," ","Place des Reigniers","Reigniers","440215","44120","Vertou","La Forêt","Loire, Sèvre et Vignoble","[ 47.1373491379613 , -1.46629948838342]"
"VE0882","VE_TRI008","verre","4.0",""," ","Place des Reigniers","Reigniers","440215","44120","Vertou","La Forêt","Loire, Sèvre et Vignoble","[ 47.1373282500575 , -1.46630707917161]"
"VE0883","VE_TRI032","verre","4.0",""," ","Rue de la Grande Ile","Grande","440215","44120","Vertou","La Forêt","Loire, Sèvre et Vignoble","[ 47.1377056838836 , -1.47133921687327]"
"VE0906","VE_TRI051","verre","4.0",""," ","Rue du Moulin de l'Herbray","Moulin","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1523026550457 , -1.47529002236168]"
"PC0119","NA_TRI089","papiercarton","4.8",""," ","Rue Pierre Yvernogeau","Yvernogeau","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2417283377266 , -1.5721806878172]"
"PC0120","NA_TRI089","papiercarton","4.8",""," ","Rue Pierre Yvernogeau","Yvernogeau","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2417080070707 , -1.57217162602993]"
"PL0122","NA_TRI089","plastique","4.8",""," ","Rue Pierre Yvernogeau","Yvernogeau","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2416887569863 , -1.57216112797235]"
"PL0123","NA_TRI089","plastique","4.8",""," ","Rue Pierre Yvernogeau","Yvernogeau","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2418572843415 , -1.57199918985706]"
"VE0092","CA_TRI008","verre","0.0",""," ","Rue de la Jumelière","Jumelière","440026","44470","Carquefou","","Erdre et Loire","[ 47.2942574598731 , -1.48711800659311]"
"VE0093","CA_TRI009","verre","0.0",""," ","Avenue Fragonard","Fragonard","440026","44470","Carquefou","","Erdre et Loire","[ 47.286760031285 , -1.50539448887915]"
"VE0094","CA_TRI010","verre","0.0",""," ","Boulevard du Chêne Vert","Chêne","440026","44470","Carquefou","","Erdre et Loire","[ 47.2771026350532 , -1.50398171590941]"
"VE0095","CA_TRI004","verre","0.0",""," ","Place des Tennis","Tennis","440026","44470","Carquefou","","Erdre et Loire","[ 47.2812503508437 , -1.49818730613985]"
"VE0096","CA_TRI004","verre","0.0",""," ","Place des Tennis","Tennis","440026","44470","Carquefou","","Erdre et Loire","[ 47.2812657151331 , -1.49822176656002]"
"VE0099","CA_TRI013","verre","0.0",""," ","Avenue du Professeur Jean Rouxel","Rouxel","440026","44470","Carquefou","","Erdre et Loire","[ 47.2983156040513 , -1.5022286621571]"
"VE0100","CA_TRI014","verre","0.0",""," ","Rue Francois Fresneau","Fresneau","440026","44470","Carquefou","","Erdre et Loire","[ 47.2972102523091 , -1.50530710517725]"
"VE0101","CA_TRI015","verre","0.0",""," ","Avenue du Professeur Jean Rouxel","Rouxel","440026","44470","Carquefou","","Erdre et Loire","[ 47.2996189118934 , -1.50811651061596]"
"VE0102","CA_TRI016","verre","0.0",""," ","Allée des Renaudières","Renaudières","440026","44470","Carquefou","","Erdre et Loire","[ 47.2997224505036 , -1.50159408399934]"
"VE0103","CA_TRI017","verre","0.0",""," ","Chemin de Rideau","Rideau","440026","44470","Carquefou","","Erdre et Loire","[ 47.3211170437605 , -1.43422557163526]"
"VE0104","CA_TRI018","verre","0.0",""," ","Rue des Lilas","Lilas","440026","44470","Carquefou","","Erdre et Loire","[ 47.2763117943875 , -1.48410142706021]"
"VE0105","CA_TRI019","verre","0.0",""," ","Avenue de l'Arquebusier","Arquebusier","440026","44470","Carquefou","","Erdre et Loire","[ 47.2770805121985 , -1.48656249714179]"
"VE0108","CA_TRI022","verre","0.0","Stade de la Tournière"," ","Chemin des Pâtureaux","Pâtureaux","440026","44470","Carquefou","","Erdre et Loire","[ 47.3191743613248 , -1.46951307663497]"
"VE0110","CA_TRI024","verre","0.0",""," ","Rue de l'Erdre","Erdre","440026","44470","Carquefou","","Erdre et Loire","[ 47.3032115333781 , -1.49741837907979]"
"VE0111","CA_TRI025","verre","0.0",""," ","Boulevard de l'Epinay","Epinay","440026","44470","Carquefou","","Erdre et Loire","[ 47.2853303923315 , -1.48573935288085]"
"VE0112","CA_TRI026","verre","0.0",""," ","Chemin de la Picaudière","Picaudière","440026","44470","Carquefou","","Erdre et Loire","[ 47.2860564586218 , -1.48001227833593]"
"VE0125","CA_TRI039","verre","0.0",""," ","Chemin de la Savaudière","Savaudière","440026","44470","Carquefou","","Erdre et Loire","[ 47.292031807203 , -1.50157556338012]"
"VE0848","TH_TRI005","verre","4.0",""," ","Rue de la Blançonnerie","Blançonnerie","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.2678077553668 , -1.44072059790302]"
"VE0840","SL_TRI024","verre","0.0",""," ","Route de Thouaré","Thouaré","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2579698553512 , -1.45906886682176]"
"VE0016","BG_TRI016","verre","5.0","Centre de la Grillonais"," ","Rue de la Croix des Fosses","Croix","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2133122655752 , -1.46749692891705]"
"VE0264","SO_TRI017","verre","4.5",""," ","Rue des Haussières","Haussières","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.145372663378 , -1.51583848301717]"
"VE0908","VE_TRI003","verre","4.0",""," ","Place de la Poste","Poste","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.184163857158 , -1.50499860326887]"
"VE0909","VE_TRI052","verre","0.0",""," ","Route du Mortier Vannerie","Mortier","440215","44120","Vertou","Clouzeaux - Planty","Loire, Sèvre et Vignoble","[ 47.1809297583592 , -1.49800598261178]"
"VE0809","SS_TRI059","verre","3.0",""," ","Rue des Becques","Becques","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2077560874939 , -1.5089058277673]"
"VE0810","SS_TRI060","verre","4.5",""," ","Avenue Jules Verne","Verne","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2113875875821 , -1.48690343975053]"
"VE0811","SS_TRI061","verre","0.0","Stade des Gripots"," ","Rue des Plantes","Plantes","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1946472208326 , -1.48471480347324]"
"VE0812","SS_TRI062","verre","3.0",""," ","Rue des Harengs","Harengs","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2021950827341 , -1.5188898135862]"
"VE0813","SS_TRI004","verre","4.5","Placette angle Martellière"," ","Rue de la Libération","Libération","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1997754795774 , -1.52027346150552]"
"VE0814","SS_TRI004","verre","3.0","Placette angle Martellière"," ","Rue de la Libération","Libération","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1997735035109 , -1.52024001100798]"
"VE0586","RE_TRI001","verre","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1582810441054 , -1.53336265344563]"
"VE0587","RE_TRI001","verre","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1582748170354 , -1.53336371639858]"
"VE0588","RE_TRI001","verre","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.158269619357 , -1.53336485372236]"
"PC0138","RE_TRI001","papiercarton","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.15812042327 , -1.53338281864002]"
"PC0135","RE_TRI001","papiercarton","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1581255702286 , -1.53338319049603]"
"PC0136","RE_TRI001","papiercarton","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1581307679074 , -1.53338205317709]"
"PC0137","RE_TRI001","papiercarton","2.5","Déchèterie"," ","Rue Pierre Legendre","Legendre","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1581390537613 , -1.5333811389715]"
"VE0589","RE_TRI046","verre","2.5","Stade de la Robinière"," ","Rue de la Robinière","Robinière","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1643193247052 , -1.53220575037978]"
"VE0590","RE_TRI047","verre","2.5",""," ","Rue de la Blordière","Blordière","440143","44400","Rezé","Blordière","Loire, Sèvre et Vignoble","[ 47.1791491557825 , -1.53154287647625]"
"VE0591","RE_TRI062","verre","2.5",""," ","Rue Pablo Picasso","Picasso","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1672093903088 , -1.55228158595446]"
"VE0592","RE_TRI049","verre","2.0",""," ","Rue Olympe de Gouges","Gouges","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1673182426053 , -1.54731285588231]"
"VE0593","RE_TRI050","verre","3.5",""," ","Rue Paul Henri Spaak","Spaak","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1666624327253 , -1.5548186783652]"
"VE0594","RE_TRI051","verre","2.5","Centre technique Rezé"," ","Avenue Willy Brandt","Brandt","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1701738349636 , -1.56114026912866]"
"VE0490","NA_TRI205","verre","0.0",""," ","Chaussée de la Madeleine","Madeleine","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2118069679467 , -1.55233779696505]"
"VE0596","RE_TRI053","verre","2.5",""," ","Allée Georges Bénezet","Bénezet","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1866428168384 , -1.56745403176559]"
"VE0597","RE_TRI054","verre","3.5",""," ","Rue Abbé Grégoire","Grégoire","440143","44400","Rezé","Trentemoult","Loire, Sèvre et Vignoble","[ 47.1946532556822 , -1.56925697689933]"
"VE0598","RE_TRI055","verre","2.5",""," ","Allée de Clisson","Clisson","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1851239205842 , -1.56050316739281]"
"VE0599","RE_TRI056","verre","5.0",""," ","Allée Paul Eluard","Eluard","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1840916113133 , -1.55737207032698]"
"VE0600","RE_TRI057","verre","4.0",""," ","Place François Mitterrand","Mitterrand","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1844762967129 , -1.55948428820567]"
"VE0622","AG_TRI003","verre","0.0",""," ","Passage de la Nostrie","Nostrie","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1438925833964 , -1.63108547653477]"
"VE0623","AG_TRI004","verre","0.0",""," ","Passage du Champ de Foire","Champ","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1245170010641 , -1.61920185493801]"
"VE0624","AG_TRI005","verre","0.0","Déchèterie de Saint-Aignan-Grandlieu"," ","Avenue de la Forêt","Forêt","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1492827720179 , -1.62382450153635]"
"VE0491","NA_TRI086","verre","4.0",""," ","Rue René Mouchotte","Mouchotte","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2003944737083 , -1.54823233424103]"
"VE0114","CA_TRI028","verre","0.0",""," ","Chemin de la Gayonnais","Gayonnais","440026","44470","Carquefou","","Erdre et Loire","[ 47.2851491663985 , -1.47249454106766]"
"VE0115","CA_TRI029","verre","0.0",""," ","Impasse des Alizés","Alizés","440026","44470","Carquefou","","Erdre et Loire","[ 47.2679503790686 , -1.48698287152847]"
"VE0117","CA_TRI031","verre","0.0",""," ","Allée des Sapins","Sapins","440026","44470","Carquefou","","Erdre et Loire","[ 47.2833644195002 , -1.45459170097784]"
"VE0119","CA_TRI033","verre","0.0",""," ","Impasse Betelgeuse","Betelgeuse","440026","44470","Carquefou","","Erdre et Loire","[ 47.2810035224112 , -1.45801772053521]"
"VE0120","CA_TRI034","verre","0.0",""," ","Rue de l'Hôtellerie","Hôtellerie","440026","44470","Carquefou","","Erdre et Loire","[ 47.2687555685361 , -1.48476052360322]"
"VE0121","CA_TRI035","verre","0.0",""," ","Impasse de Vieilleville","Vieilleville","440026","44470","Carquefou","","Erdre et Loire","[ 47.2925058006153 , -1.47493888604063]"
"VE0124","CA_TRI038","verre","0.0",""," ","Boulevard Ampère","Ampère","440026","44470","Carquefou","","Erdre et Loire","[ 47.3026193401207 , -1.50356327738578]"
"VE0849","TH_TRI006","verre","4.0",""," ","Rue de Carquefou","Carquefou","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.2728213861607 , -1.44585171653601]"
"VE0842","TH_TRI002","verre","4.0",""," ","Rue de la Maurienne","Maurienne","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.2755608929997 , -1.43866534806999]"
"VE0844","TH_TRI001","verre","4.0",""," ","Avenue du Parc des Sports","Parc","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.2625234363141 , -1.45178022043319]"
"VE0845","TH_TRI001","verre","4.0",""," ","Avenue du Parc des Sports","Parc","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.2625415322246 , -1.45176331405221]"
"VE0846","TH_TRI004","verre","4.0",""," ","Chemin de la Noë","Noë","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.265709463367 , -1.43976293371094]"
"VE0841","SL_TRI005","verre","0.0",""," ","Boulevard Louis Pasteur","Pasteur","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2590313710729 , -1.49139675820512]"
"VE0816","SL_TRI003","verre","0.0",""," ","Rue de la Cadoire","Cadoire","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2566700670697 , -1.48811322510658]"
"VE0817","SL_TRI003","verre","0.0",""," ","Rue de la Cadoire","Cadoire","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2566660264236 , -1.48814173198437]"
"VE0818","SL_TRI001","verre","0.0",""," ","Place André Malraux","Malraux","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2499929941752 , -1.48381848684594]"
"VE0819","SL_TRI001","verre","0.0",""," ","Place André Malraux","Malraux","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2500060258431 , -1.48383002537993]"
"VE0820","SL_TRI006","verre","0.0",""," ","Rue de la Bournière","Bournière","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2543678730773 , -1.45843889501222]"
"VE0822","SL_TRI008","verre","0.0",""," ","Rue de la Nobilière","Nobilière","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2541017684495 , -1.48182361032219]"
"VE0823","SL_TRI002","verre","0.0",""," ","Rue de la Loire","Loire","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.245011293395 , -1.48416119252829]"
"VE0824","SL_TRI009","verre","0.0",""," ","Allée Robert Cheval","Cheval","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2408043277241 , -1.46693539967018]"
"VE0826","SL_TRI011","verre","0.0",""," ","Rue des Courlis","Courlis","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2482433692268 , -1.47872626947636]"
"VE0827","SL_TRI012","verre","0.0",""," ","Rue de Beau Soleil","Beau","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2619485004174 , -1.47859011748187]"
"VE0828","SL_TRI013","verre","4.8",""," ","Avenue de l'Aiguillon","Aiguillon","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2546466763626 , -1.49656756871569]"
"VE0831","SL_TRI016","verre","0.0",""," ","Avenue des Frênes","Frênes","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2520687495375 , -1.48921322290674]"
"VE0832","SL_TRI017","verre","0.0",""," ","Route des Perrières","Perrières","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2512082270636 , -1.45329877545387]"
"VE0833","SL_TRI018","verre","0.0",""," ","Allée Robert Cheval","Cheval","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2447544135264 , -1.46166757595072]"
"VE0815","SS_TRI005","verre","3.0",""," ","Rue du Roussillon","Roussillon","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.203335543823 , -1.48747899779569]"
"VE0749","SS_TRI006","verre","4.5",""," ","Rue de la Saintonge","Saintonge","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2014926291007 , -1.49549426073922]"
"VE0750","SS_TRI007","verre","3.0",""," ","Rue des Cèdres","Cèdres","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1990535138791 , -1.50066693591014]"
"VE0751","SS_TRI008","verre","3.0",""," ","Rue de la Lourneau","Lourneau","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1995893686301 , -1.4890190606141]"
"VE0752","SS_TRI009","verre","3.0",""," ","Rue de la Lourneau","Lourneau","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1998017366472 , -1.49110685765479]"
"VE0753","SS_TRI010","verre","3.0",""," ","Boulevard de la Paix","Paix","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1952450814463 , -1.49753124263144]"
"VE0754","SS_TRI011","verre","3.0",""," ","Rue des Plantes","Plantes","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1964813656312 , -1.4901397391548]"
"VE0755","SS_TRI012","verre","3.0","Ctre Social"," ","Rue des Gripôts","Gripôts","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1953109151319 , -1.49039819341115]"
"VE0756","SS_TRI013","verre","3.0",""," ","Allée des Amandiers","Amandiers","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1953190387195 , -1.48461894800786]"
"VE0757","SS_TRI014","verre","3.0",""," ","Rue de la Noë Cottée","Cottée","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1932838947498 , -1.47992781343163]"
